district_code,district,ac_no,assembly_constituency,roll_year,part_number,polling_station_name,polling_station_location,language,roll_type,official_popup_url
16,Medchal Malkajgiri,45,Quthbullapur,2025,359,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.5",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=359&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,359,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.5",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=359&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,359,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.5",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=359&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,359,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.5",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=359&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,360,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.6",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=360&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,361,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.7",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=361&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,362,"Chaitanya Vidya Nikethan, Maqdhoom Nagar Room No.8",Chaitanya Vidya Nikethan Maqdoom Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=362&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,363,Sri Sai Vidhyanikethan Highschool Maqdumnagar Rno1,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=363&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,364,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.2,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=364&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,365,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.3,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=365&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,366,Srisai Vidhyanikethan Highschool Maqdumnagar Rno.4,Sri Sai Vidhya Nikethan High School Maqdum Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=366&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,367,"Sri Balaji High School, Chandragiri Nagar R No.1",Sri Balaji High School Chandragiri Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=367&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
